ID	Sex	BirthYear	BY.min	BY.max
C240887FRH	1	NA	2019	2022
C240888FRH	2	NA	2019	2022
C240889FRH	1	NA	2019	2022
C240890FRH	1	NA	2019	2022
C240891FRH	2	NA	2019	2022
C240892FRH	2	NA	2019	2022
C240893FRH	2	NA	2019	2022
C240894FRH	1	NA	2019	2022
C240895FRH	1	NA	2019	2022
C240896FRH	2	NA	2019	2022
C240897FRH	1	NA	2019	2022
C240898FRH	2	NA	2019	2022
C240899FRH	1	NA	2019	2022
C240900FRH	2	NA	2019	2022
C240901FRH	1	NA	2019	2022
C240902FRH	2	NA	2019	2022
C240903FRH	1	NA	2019	2022
C240904FRH	2	NA	2019	2022
C240905FRH	1	NA	2019	2022
C240906FRH	1	NA	2019	2022
C240907FRH	2	NA	2019	2022
C240941FRH	2	NA	2019	2022
C240942FRH	1	NA	2019	2022
C240943FRH	2	NA	2019	2022
C240944FRH	1	NA	2019	2022
C240945FRH	2	NA	2019	2022
C240946FRH	2	NA	2019	2022
C240947FRH	1	NA	2019	2022
C240948FRH	2	NA	2019	2022
C240949FRH	2	NA	2019	2022
C240950FRH	1	NA	2019	2022
C240951FRH	1	NA	2019	2022
C240952FRH	1	NA	2019	2022
C240953FRH	2	NA	2019	2022
C240954FRH	1	NA	2019	2022
C240955FRH	1	NA	2019	2022
C240956FRH	2	NA	2019	2022
C240957FRH	2	NA	2019	2022
C240958FRH	2	NA	2019	2022
C240959FRH	1	NA	2019	2022
C240960FRH	2	NA	2019	2022
C240961FRH	2	NA	2019	2022
C240962FRH	2	NA	2019	2022
C240963FRH	2	NA	2019	2022
C240964FRH	2	NA	2019	2022
C240965FRH	1	NA	2019	2022
C240966FRH	2	NA	2019	2022
C240967FRH	1	NA	2019	2022
C240968FRH	1	NA	2019	2022
C240969FRH	1	NA	2019	2022
C240970FRH	1	NA	2019	2022
C240971FRH	1	NA	2019	2022
C240972FRH	1	NA	2019	2022
C240973FRH	2	NA	2019	2022
C240974FRH	1	NA	2019	2022
C240975FRH	1	NA	2019	2022
C240976FRH	2	NA	2019	2022
C240977FRH	2	NA	2019	2022
C240978FRH	1	NA	2019	2022
C240979FRH	1	NA	2019	2022
C240980FRH	1	NA	2019	2022
C240981FRH	1	NA	2019	2022
C240982FRH	2	NA	2019	2022
C240983FRH	1	NA	2019	2022
C240984FRH	2	NA	2019	2022
C240985FRH	1	NA	2019	2022
C240986FRH	2	NA	2019	2022
C240987FRH	1	NA	2019	2022
C240988FRH	2	NA	2019	2022
C240989FRH	2	NA	2019	2022
C240990FRH	1	NA	2019	2022
C240991FRH	2	NA	2019	2022
C240992FRH	1	NA	2019	2022
C240993FRH	2	NA	2019	2022
C240994FRH	2	NA	2019	2022
C240995FRH	1	NA	2019	2022
C240996FRH	2	NA	2019	2022
C240997FRH	2	NA	2019	2022
C240998FRH	1	NA	2019	2022
C240999FRH	2	NA	2019	2022
C241000FRH	2	NA	2019	2022
C241001FRH	2	NA	2019	2022
C241002FRH	2	NA	2019	2022
C241003FRH	2	NA	2019	2022
C241004FRH	1	NA	2019	2022
C241005FRH	1	NA	2019	2022
C241006FRH	2	NA	2019	2022
C241007FRH	1	NA	2019	2022
C241008FRH	1	NA	2019	2022
C241009FRH	1	NA	2019	2022
C241010FRH	1	NA	2019	2022
C241011FRH	1	NA	2019	2022
C241012FRH	2	NA	2019	2022
C241018FRH	2	NA	2019	2022
C241019FRH	2	NA	2019	2022
C241020FRH	1	NA	2019	2022
C241021FRH	1	NA	2019	2022
C241022FRH	1	NA	2019	2022
C241023FRH	2	NA	2019	2022
C241024FRH	2	NA	2019	2022
C241025FRH	1	NA	2019	2022
C241026FRH	2	NA	2019	2022
C241027FRH	1	NA	2019	2022
C241028FRH	2	NA	2019	2022
C241029FRH	1	NA	2019	2022
C241030FRH	2	NA	2019	2022
C241031FRH	1	NA	2019	2022
C241032FRH	1	NA	2019	2022
C241033FRH	2	NA	2019	2022
C241034FRH	2	NA	2019	2022
C241035FRH	2	NA	2019	2022
C241036FRH	1	NA	2019	2022
C241037FRH	2	NA	2019	2022
C241038FRH	1	NA	2019	2022
C241039FRH	2	NA	2019	2022
C241040FRH	1	NA	2019	2022
C241041FRH	1	NA	2019	2022
C241042FRH	2	NA	2019	2022
C241043FRH	2	NA	2019	2022
C241044FRH	2	NA	2019	2022
C241045FRH	1	NA	2019	2022
C241046FRH	1	NA	2019	2022
C241047FRH	1	NA	2019	2022
C241048FRH	1	NA	2019	2022
C241049FRH	1	NA	2019	2022
C241050FRH	2	NA	2019	2022
C241051FRH	2	NA	2019	2022
C241052FRH	1	NA	2019	2022
C241053FRH	1	NA	2019	2022
C241054FRH	2	NA	2019	2022
C241055FRH	2	NA	2019	2022
C241056FRH	1	NA	2019	2022
C241057FRH	1	NA	2019	2022
C241058FRH	2	NA	2019	2022
C241059FRH	2	NA	2019	2022
C241060FRH	1	NA	2019	2022
C241061FRH	2	NA	2019	2022
C241062FRH	2	NA	2019	2022
C241063FRH	1	NA	2019	2022
C241064FRH	1	NA	2019	2022
C241065FRH	1	NA	2019	2022
C241066FRH	2	NA	2019	2022
C241067FRH	2	NA	2019	2022
C241068FRH	2	NA	2019	2022
C241069FRH	2	NA	2019	2022
C241070FRH	2	NA	2019	2022
C241071FRH	1	NA	2019	2022
C241072FRH	1	NA	2019	2022
C241073FRH	1	NA	2019	2022
C241074FRH	2	NA	2019	2022
C241075FRH	1	NA	2019	2022
C241076FRH	1	NA	2019	2022
C241077FRH	2	NA	2019	2022
C241078FRH	1	NA	2019	2022
C241079FRH	2	NA	2019	2022
C241080FRH	2	NA	2019	2022
C241081FRH	1	NA	2019	2022
C241082FRH	1	NA	2019	2022
C241083FRH	2	NA	2019	2022
C241084FRH	1	NA	2019	2022
C241085FRH	2	NA	2019	2022
C241086FRH	2	NA	2019	2022
C241087FRH	1	NA	2019	2022
C241088FRH	2	NA	2019	2022
C241089FRH	1	NA	2019	2022
C241090FRH	2	NA	2019	2022
C241091FRH	2	NA	2019	2022
C241092FRH	1	NA	2019	2022
C241093FRH	1	NA	2019	2022
C241094FRH	1	NA	2019	2022
C241095FRH	1	NA	2019	2022
C241096FRH	2	NA	2019	2022
C241097FRH	1	NA	2019	2022
C241098FRH	1	NA	2019	2022
C241099FRH	2	NA	2019	2022
C241100FRH	1	NA	2019	2022
C241101FRH	1	NA	2019	2022
C241102FRH	1	NA	2019	2022
C241103FRH	2	NA	2019	2022
C241104FRH	1	NA	2019	2022
C241105FRH	1	NA	2019	2022
C241106FRH	2	NA	2019	2022
C241107FRH	2	NA	2019	2022
C241108FRH	1	NA	2019	2022
C241109FRH	1	NA	2019	2022
C241110FRH	2	NA	2019	2022
C241111FRH	2	NA	2019	2022
C241112FRH	1	NA	2019	2022
C241113FRH	2	NA	2019	2022
C241114FRH	1	NA	2019	2022
C241115FRH	2	NA	2019	2022
C241116FRH	1	NA	2019	2022
C241117FRH	1	NA	2019	2022
C241118FRH	2	NA	2019	2022
C241119FRH	1	NA	2019	2022
C241120FRH	2	NA	2019	2022
C241121FRH	1	NA	2019	2022
C241122FRH	1	NA	2019	2022
C241123FRH	2	NA	2019	2022
C241124FRH	1	NA	2019	2022
C241125FRH	1	NA	2019	2022
C241126FRH	1	NA	2019	2022
C241127FRH	1	NA	2019	2022
C241128FRH	2	NA	2019	2022
C241129FRH	2	NA	2019	2022
C241130FRH	1	NA	2019	2022
C241131FRH	1	NA	2019	2022
C241132FRH	2	NA	2019	2022
C241133FRH	2	NA	2019	2022
C241134FRH	1	NA	2019	2022
C241135FRH	1	NA	2019	2022
C241136FRH	2	NA	2019	2022
C241137FRH	1	NA	2019	2022
C241138FRH	1	NA	2019	2022
C241139FRH	2	NA	2019	2022
C241140FRH	1	NA	2019	2022
C241141FRH	1	NA	2019	2022
C241142FRH	1	NA	2019	2022
C241143FRH	2	NA	2019	2022
C241144FRH	1	NA	2019	2022
C241145FRH	1	NA	2019	2022
C241146FRH	1	NA	2019	2022
C241147FRH	2	NA	2019	2022
C241148FRH	2	NA	2019	2022
C241149FRH	1	NA	2019	2022
C241150FRH	2	NA	2019	2022
C241151FRH	1	NA	2019	2022
C241152FRH	1	NA	2019	2022
C241153FRH	2	NA	2019	2022
C241154FRH	2	NA	2019	2022
C241155FRH	2	NA	2019	2022
C241156FRH	2	NA	2019	2022
C241157FRH	1	NA	2019	2022
C241158FRH	2	NA	2019	2022
C241159FRH	2	NA	2019	2022
C241160FRH	2	NA	2019	2022
C241161FRH	2	NA	2019	2022
C241162FRH	2	NA	2019	2022
C241163FRH	2	NA	2019	2022
C241164FRH	2	NA	2019	2022
C241165FRH	2	NA	2019	2022
C241166FRH	1	NA	2019	2022
C241167FRH	1	NA	2019	2022
C241168FRH	2	NA	2019	2022
C241169FRH	1	NA	2019	2022
C241170FRH	1	NA	2019	2022
C241171FRH	1	NA	2019	2022
C241172FRH	2	NA	2019	2022
C241173FRH	2	NA	2019	2022
C241174FRH	2	NA	2019	2022
C241175FRH	2	NA	2019	2022
C241176FRH	2	NA	2019	2022
C241177FRH	1	NA	2019	2022
C241178FRH	1	NA	2019	2022
C241179FRH	2	NA	2019	2022
C241180FRH	2	NA	2019	2022
C241181FRH	2	NA	2019	2022
C241182FRH	1	NA	2019	2022
C241183FRH	2	NA	2019	2022
C241184FRH	2	NA	2019	2022
C241185FRH	2	NA	2019	2022
C241186FRH	2	NA	2019	2022
C241187FRH	2	NA	2019	2022
C241188FRH	2	NA	2019	2022
C241189FRH	1	NA	2019	2022
C241190FRH	1	NA	2019	2022
C241191FRH	1	NA	2019	2022
C241192FRH	1	NA	2019	2022
C241193FRH	1	NA	2019	2022
C241194FRH	1	NA	2019	2022
C241195FRH	1	NA	2019	2022
C241196FRH	1	NA	2019	2022
C241197FRH	1	NA	2019	2022
C241198FRH	1	NA	2019	2022
C241199FRH	1	NA	2019	2022
C241200FRH	1	NA	2019	2022
C241201FRH	1	NA	2019	2022
C241202FRH	1	NA	2019	2022
C241203FRH	2	NA	2019	2022
C241204FRH	1	NA	2019	2022
C241205FRH	2	NA	2019	2022
C241206FRH	1	NA	2019	2022
C241207FRH	1	NA	2019	2022
C241208FRH	1	NA	2019	2022
C241209FRH	2	NA	2019	2022
C241210FRH	1	NA	2019	2022
C241211FRH	1	NA	2019	2022
C241212FRH	1	NA	2019	2022
C241213FRH	2	NA	2019	2022
C241214FRH	2	NA	2019	2022
C241215FRH	1	NA	2019	2022
C241216FRH	1	NA	2019	2022
C241217FRH	1	NA	2019	2022
C241218FRH	1	NA	2019	2022
C241219FRH	2	NA	2019	2022
C241220FRH	1	NA	2019	2022
C241221FRH	2	NA	2019	2022
C241222FRH	1	NA	2019	2022
C241223FRH	2	NA	2019	2022
C241224FRH	2	NA	2019	2022
C241225FRH	2	NA	2019	2022
C241226FRH	2	NA	2019	2022
C241227FRH	2	NA	2019	2022
C241228FRH	2	NA	2019	2022
C241229FRH	2	NA	2019	2022
C241230FRH	1	NA	2019	2022
C241231FRH	1	NA	2019	2022
C241232FRH	1	NA	2019	2022
C241233FRH	1	NA	2019	2022
C241234FRH	1	NA	2019	2022
C241235FRH	1	NA	2019	2022
C241236FRH	1	NA	2019	2022
C241237FRH	1	NA	2019	2022
C241238FRH	2	NA	2019	2022
C241239FRH	1	NA	2019	2022
C241240FRH	2	NA	2019	2022
C241241FRH	2	NA	2019	2022
C241242FRH	1	NA	2019	2022
C241243FRH	1	NA	2019	2022
C241244FRH	2	NA	2019	2022
C241245FRH	2	NA	2019	2022
C241246FRH	1	NA	2019	2022
C241247FRH	2	NA	2019	2022
C241248FRH	2	NA	2019	2022
C241249FRH	1	NA	2019	2022
C241250FRH	2	NA	2019	2022
C241251FRH	2	NA	2019	2022
C241252FRH	1	NA	2019	2022
C241253FRH	2	NA	2019	2022
C241254FRH	2	NA	2019	2022
C241255FRH	2	NA	2019	2022
C241256FRH	2	NA	2019	2022
C241257FRH	1	NA	2019	2022
C241258FRH	2	NA	2019	2022
C241259FRH	1	NA	2019	2022
C241260FRH	1	NA	2019	2022
C241261FRH	2	NA	2019	2022
C241262FRH	2	NA	2019	2022
C241263FRH	2	NA	2019	2022
C241264FRH	2	NA	2019	2022
C241265FRH	2	NA	2019	2022
C241266FRH	2	NA	2019	2022
C241267FRH	1	NA	2019	2022
C241268FRH	2	NA	2019	2022
C241269FRH	2	NA	2019	2022
C241270FRH	1	NA	2019	2022
C241271FRH	1	NA	2019	2022
C241272FRH	2	NA	2019	2022
C241273FRH	2	NA	2019	2022
C241274FRH	2	NA	2019	2022
C241275FRH	1	NA	2019	2022
C241276FRH	2	NA	2019	2022
C241277FRH	2	NA	2019	2022
C241278FRH	2	NA	2019	2022
C241279FRH	1	NA	2019	2022
C241280FRH	2	NA	2019	2022
C241281FRH	2	NA	2019	2022
C241282FRH	2	NA	2019	2022
C241283FRH	2	NA	2019	2022
C241284FRH	2	NA	2019	2022
C241285FRH	2	NA	2019	2022
C241286FRH	2	NA	2019	2022
C241287FRH	1	NA	2019	2022
C241288FRH	1	NA	2019	2022
C241289FRH	2	NA	2019	2022
C241290FRH	1	NA	2019	2022
C241291FRH	1	NA	2019	2022
C241292FRH	2	NA	2019	2022
C241293FRH	2	NA	2019	2022
C241294FRH	1	NA	2019	2022
C241295FRH	1	NA	2019	2022
C241296FRH	1	NA	2019	2022
C241297FRH	2	NA	2019	2022
C241298FRH	2	NA	2019	2022
C241299FRH	1	NA	2019	2022
C241300FRH	2	NA	2019	2022
C241301FRH	2	NA	2019	2022
C241302FRH	2	NA	2019	2022
C241303FRH	1	NA	2019	2022
C241304FRH	1	NA	2019	2022
C241305FRH	1	NA	2019	2022
C241306FRH	2	NA	2019	2022
C241307FRH	2	NA	2019	2022
C241336FRH	2	NA	2019	2022
C241337FRH	2	NA	2019	2022
C241338FRH	1	NA	2019	2022
C241339FRH	2	NA	2019	2022
C241340FRH	2	NA	2019	2022
C241341FRH	1	NA	2019	2022
C241342FRH	2	NA	2019	2022
C241343FRH	1	NA	2019	2022
C241344FRH	2	NA	2019	2022
C241345FRH	1	NA	2019	2022
C241346FRH	1	NA	2019	2022
C241347FRH	1	NA	2019	2022
C241348FRH	2	NA	2019	2022
C241349FRH	1	NA	2019	2022
C241350FRH	1	NA	2019	2022
C241351FRH	1	NA	2019	2022
C241352FRH	1	NA	2019	2022
C241353FRH	1	NA	2019	2022
C241354FRH	1	NA	2019	2022
C241355FRH	1	NA	2019	2022
C241356FRH	1	NA	2019	2022
C241357FRH	1	NA	2019	2022
C241358FRH	1	NA	2019	2022
C241359FRH	2	NA	2019	2022
C241360FRH	2	NA	2019	2022
C241361FRH	1	NA	2019	2022
C241362FRH	2	NA	2019	2022
C241363FRH	2	NA	2019	2022
C241364FRH	2	NA	2019	2022
C241365FRH	2	NA	2019	2022
C241366FRH	2	NA	2019	2022
C241367FRH	2	NA	2019	2022
C241368FRH	1	NA	2019	2022
C241369FRH	1	NA	2019	2022
C241370FRH	2	NA	2019	2022
C241371FRH	1	NA	2019	2022
C241372FRH	1	NA	2019	2022
C241373FRH	1	NA	2019	2022
C241374FRH	2	NA	2019	2022
C241375FRH	1	NA	2019	2022
C241376FRH	2	NA	2019	2022
C241377FRH	1	NA	2019	2022
C241378FRH	2	NA	2019	2022
C241379FRH	1	NA	2019	2022
C241380FRH	1	NA	2019	2022
C241381FRH	2	NA	2019	2022
C241382FRH	2	NA	2019	2022
C241383FRH	2	NA	2019	2022
C241384FRH	1	NA	2019	2022
C241385FRH	1	NA	2019	2022
C241386FRH	1	NA	2019	2022
C241387FRH	2	NA	2019	2022
C241388FRH	2	NA	2019	2022
C241389FRH	2	NA	2019	2022
C241390FRH	2	NA	2019	2022
C241391FRH	2	NA	2019	2022
C241392FRH	2	NA	2019	2022
C241393FRH	2	NA	2019	2022
C241394FRH	1	NA	2019	2022
C241395FRH	1	NA	2019	2022
C241396FRH	1	NA	2019	2022
C241400FRH	1	NA	2019	2022
C241401FRH	1	NA	2019	2022
C241402FRH	1	NA	2019	2022
C241403FRH	1	NA	2019	2022
C241404FRH	1	NA	2019	2022
C241405FRH	2	NA	2019	2022
C241406FRH	1	NA	2019	2022
C241407FRH	1	NA	2019	2022
C241408FRH	1	NA	2019	2022
C241417FRH	1	NA	2019	2022
C241418FRH	1	NA	2019	2022
C241419FRH	1	NA	2019	2022
C241420FRH	2	NA	2019	2022
C241421FRH	1	NA	2019	2022
C241422FRH	2	NA	2019	2022
C241423FRH	2	NA	2019	2022
C241424FRH	2	NA	2019	2022
C241425FRH	2	NA	2019	2022
C241426FRH	1	NA	2019	2022
C241427FRH	1	NA	2019	2022
C241428FRH	2	NA	2019	2022
C241429FRH	2	NA	2019	2022
C241430FRH	2	NA	2019	2022
C241431FRH	1	NA	2019	2022
C241432FRH	2	NA	2019	2022
C241433FRH	2	NA	2019	2022
C241436FRH	2	NA	2019	2022
C241437FRH	2	NA	2019	2022
C241438FRH	1	NA	2019	2022
C241439FRH	1	NA	2019	2022
C241440FRH	1	NA	2019	2022
C241441FRH	1	NA	2019	2022
C241442FRH	2	NA	2019	2022
C241443FRH	1	NA	2019	2022
C241444FRH	1	NA	2019	2022
C241445FRH	2	NA	2019	2022
C241446FRH	1	NA	2019	2022
C241447FRH	2	NA	2019	2022
C241448FRH	2	NA	2019	2022
C241449FRH	1	NA	2019	2022
C241450FRH	1	NA	2019	2022
C241451FRH	2	NA	2019	2022
C241452FRH	1	NA	2019	2022
C241453FRH	1	NA	2019	2022
C241454FRH	1	NA	2019	2022
C241455FRH	1	NA	2019	2022
C241456FRH	1	NA	2019	2022
C241457FRH	2	NA	2019	2022
C241458FRH	1	NA	2019	2022
C241459FRH	1	NA	2019	2022
C241460FRH	2	NA	2019	2022
C241461FRH	1	NA	2019	2022
C241462FRH	1	NA	2019	2022
C241463FRH	2	NA	2019	2022
C241464FRH	1	NA	2019	2022
C241465FRH	1	NA	2019	2022
C241466FRH	1	NA	2019	2022
C241467FRH	2	NA	2019	2022
C241468FRH	2	NA	2019	2022
C241469FRH	2	NA	2019	2022
C241470FRH	1	NA	2019	2022
C241471FRH	2	NA	2019	2022
C241472FRH	1	NA	2019	2022
C241473FRH	1	NA	2019	2022
C241474FRH	2	NA	2019	2022
C241475FRH	2	NA	2019	2022
C241476FRH	2	NA	2019	2022
C241477FRH	1	NA	2019	2022
C241478FRH	2	NA	2019	2022
C241483FRH	2	NA	2019	2022
C241492FRH	1	NA	2019	2022
C241493FRH	2	NA	2019	2022
C241494FRH	2	NA	2019	2022
C241495FRH	1	NA	2019	2022
C241496FRH	2	NA	2019	2022
C241497FRH	2	NA	2019	2022
C241498FRH	2	NA	2019	2022
C241499FRH	2	NA	2019	2022
C241500FRH	2	NA	2019	2022
C241501FRH	2	NA	2019	2022
C241502FRH	2	NA	2019	2022
C241503FRH	2	NA	2019	2022
C241504FRH	2	NA	2019	2022
C241505FRH	2	NA	2019	2022
C241506FRH	2	NA	2019	2022
C241507FRH	2	NA	2019	2022
C241508FRH	2	NA	2019	2022
C241509FRH	2	NA	2019	2022
C241510FRH	2	NA	2019	2022
C241511FRH	2	NA	2019	2022
C241512FRH	2	NA	2019	2022
C241513FRH	2	NA	2019	2022
C241514FRH	2	NA	2019	2022
C241515FRH	2	NA	2019	2022
C241516FRH	2	NA	2019	2022
C241517FRH	2	NA	2019	2022
C241518FRH	2	NA	2019	2022
C241519FRH	2	NA	2019	2022
C241520FRH	2	NA	2019	2022
C241521FRH	1	NA	2019	2022
C241522FRH	1	NA	2019	2022
C241523FRH	2	NA	2019	2022
C241524FRH	2	NA	2019	2022
C241525FRH	2	NA	2019	2022
C241526FRH	2	NA	2019	2022
C241527FRH	2	NA	2019	2022
C241528FRH	1	NA	2019	2022
C241529FRH	2	NA	2019	2022
C241530FRH	2	NA	2019	2022
C241531FRH	2	NA	2019	2022
C241532FRH	2	NA	2019	2022
C241533FRH	2	NA	2019	2022
C241534FRH	2	NA	2019	2022
C241535FRH	2	NA	2019	2022
C241536FRH	2	NA	2019	2022
C241537FRH	2	NA	2019	2022
C241538FRH	2	NA	2019	2022
C241539FRH	2	NA	2019	2022
C241540FRH	2	NA	2019	2022
C241541FRH	2	NA	2019	2022
C241542FRH	2	NA	2019	2022
C241552FRH	1	NA	2019	2022
C241553FRH	1	NA	2019	2022
C241554FRH	1	NA	2019	2022
C241555FRH	1	NA	2019	2022
C241556FRH	1	NA	2019	2022
C241557FRH	1	NA	2019	2022
C241558FRH	1	NA	2019	2022
C241559FRH	1	NA	2019	2022
C241560FRH	1	NA	2019	2022
C241561FRH	1	NA	2019	2022
C241562FRH	1	NA	2019	2022
C241563FRH	1	NA	2019	2022
C241564FRH	1	NA	2019	2022
C241565FRH	1	NA	2019	2022
C241566FRH	1	NA	2019	2022
C241567FRH	1	NA	2019	2022
C241568FRH	1	NA	2019	2022
C241569FRH	1	NA	2019	2022
C241570FRH	1	NA	2019	2022
C241571FRH	1	NA	2019	2022
C241572FRH	1	NA	2019	2022
C241573FRH	1	NA	2019	2022
C241574FRH	1	NA	2019	2022
C241575FRH	1	NA	2019	2022
C241576FRH	1	NA	2019	2022
C241577FRH	1	NA	2019	2022
C241578FRH	1	NA	2019	2022
C241599FRH	2	NA	2019	2022
C241600FRH	1	NA	2019	2022
C241601FRH	2	NA	2019	2022
C241602FRH	1	NA	2019	2022
C241604FRH	2	NA	2019	2022
C241605FRH	1	NA	2019	2022
C241606FRH	1	NA	2019	2022
C241607FRH	1	NA	2019	2022
C241608FRH	2	NA	2019	2022
C241609FRH	2	NA	2019	2022
C241610FRH	2	NA	2019	2022
C241611FRH	1	NA	2019	2022
C241612FRH	2	NA	2019	2022
C241613FRH	1	NA	2019	2022
C241614FRH	2	NA	2019	2022
C241615FRH	2	NA	2019	2022
C241616FRH	2	NA	2019	2022
C241617FRH	1	NA	2019	2022
C241618FRH	1	NA	2019	2022
C241619FRH	1	NA	2019	2022
C241620FRH	2	NA	2019	2022
C241621FRH	2	NA	2019	2022
C241622FRH	2	NA	2019	2022
C241623FRH	1	NA	2019	2022
C241624FRH	1	NA	2019	2022
C241625FRH	1	NA	2019	2022
C241626FRH	2	NA	2019	2022
C241627FRH	1	NA	2019	2022
C241628FRH	1	NA	2019	2022
C241629FRH	1	NA	2019	2022
C241630FRH	2	NA	2019	2022
C241631FRH	2	NA	2019	2022
C241632FRH	1	NA	2019	2022
C241633FRH	1	NA	2019	2022
C241634FRH	1	NA	2019	2022
C241635FRH	1	NA	2019	2022
C241636FRH	2	NA	2019	2022
C241637FRH	2	NA	2019	2022
C241638FRH	2	NA	2019	2022
C241639FRH	1	NA	2019	2022
C241640FRH	2	NA	2019	2022
C241641FRH	2	NA	2019	2022
C241642FRH	1	NA	2019	2022
C241643FRH	2	NA	2019	2022
C241644FRH	1	NA	2019	2022
C241645FRH	1	NA	2019	2022
C241646FRH	2	NA	2019	2022
C241647FRH	1	NA	2019	2022
C241648FRH	2	NA	2019	2022
C241651FRH	2	NA	2019	2022
C241652FRH	2	NA	2019	2022
C241653FRH	1	NA	2019	2022
C241654FRH	2	NA	2019	2022
C241655FRH	1	NA	2019	2022
C241656FRH	1	NA	2019	2022
C241657FRH	2	NA	2019	2022
C241658FRH	1	NA	2019	2022
C241659FRH	1	NA	2019	2022
C241660FRH	1	NA	2019	2022
C241661FRH	2	NA	2019	2022
C241662FRH	2	NA	2019	2022
C241671FRH	2	NA	2019	2022
C241672FRH	1	NA	2019	2022
C241673FRH	2	NA	2019	2022
C241674FRH	1	NA	2019	2022
C241675FRH	2	NA	2019	2022
C241676FRH	1	NA	2019	2022
C241678FRH	1	NA	2019	2022
C241679FRH	2	NA	2019	2022
C241680FRH	2	NA	2019	2022
C241681FRH	1	NA	2019	2022
C241682FRH	1	NA	2019	2022
C241683FRH	2	NA	2019	2022
C241684FRH	1	NA	2019	2022
C241685FRH	2	NA	2019	2022
C241686FRH	2	NA	2019	2022
C241687FRH	1	NA	2019	2022
C241688FRH	1	NA	2019	2022
C241689FRH	1	NA	2019	2022
C241690FRH	2	NA	2019	2022
C241691FRH	2	NA	2019	2022
C241692FRH	1	NA	2019	2022
C241693FRH	2	NA	2019	2022
C241694FRH	2	NA	2019	2022
C241695FRH	1	NA	2019	2022
C241696FRH	2	NA	2019	2022
C241697FRH	1	NA	2019	2022
C241701FRH	2	NA	2019	2022
C241702FRH	1	NA	2019	2022
C241703FRH	2	NA	2019	2022
C241704FRH	2	NA	2019	2022
C241705FRH	2	NA	2019	2022
C241706FRH	1	NA	2019	2022
C241707FRH	1	NA	2019	2022
C241708FRH	1	NA	2019	2022
C241711FRH	1	NA	2019	2022
C241712FRH	2	NA	2019	2022
C241713FRH	2	NA	2019	2022
C241714FRH	1	NA	2019	2022
C241715FRH	1	NA	2019	2022
C241716FRH	2	NA	2019	2022
C241717FRH	1	NA	2019	2022
C241718FRH	1	NA	2019	2022
C241719FRH	1	NA	2019	2022
C241720FRH	2	NA	2019	2022
C241721FRH	2	NA	2019	2022
C241722FRH	2	NA	2019	2022
C241723FRH	1	NA	2019	2022
C241724FRH	2	NA	2019	2022
C241725FRH	2	NA	2019	2022
C241726FRH	1	NA	2019	2022
C241727FRH	2	NA	2019	2022
C241728FRH	2	NA	2019	2022
C241729FRH	1	NA	2019	2022
C241730FRH	1	NA	2019	2022
C241731FRH	1	NA	2019	2022
C241732FRH	2	NA	2019	2022
C241733FRH	2	NA	2019	2022
C241734FRH	1	NA	2019	2022
C241735FRH	2	NA	2019	2022
C241736FRH	1	NA	2019	2022
C241766FRH	2	NA	2019	2022
C241767FRH	1	NA	2019	2022
C241768FRH	1	NA	2019	2022
C241769FRH	1	NA	2019	2022
C241770FRH	1	NA	2019	2022
C241771FRH	1	NA	2019	2022
C241772FRH	1	NA	2019	2022
C241773FRH	1	NA	2019	2022
C241774FRH	1	NA	2019	2022
C241775FRH	1	NA	2019	2022
C241776FRH	1	NA	2019	2022
C241777FRH	1	NA	2019	2022
C241778FRH	1	NA	2019	2022
C241779FRH	1	NA	2019	2022
C241780FRH	1	NA	2019	2022
C241781FRH	1	NA	2019	2022
C241782FRH	2	NA	2019	2022
C241783FRH	1	NA	2019	2022
C241784FRH	1	NA	2019	2022
C241785FRH	2	NA	2019	2022
C241786FRH	1	NA	2019	2022
C241787FRH	2	NA	2019	2022
C241788FRH	2	NA	2019	2022
C241789FRH	1	NA	2019	2022
C241790FRH	1	NA	2019	2022
C241791FRH	1	NA	2019	2022
C241792FRH	1	NA	2019	2022
C241794FRH	2	NA	2019	2022
C241795FRH	2	NA	2019	2022
C241796FRH	2	NA	2019	2022
C241797FRH	2	NA	2019	2022
C241798FRH	1	NA	2019	2022
C241799FRH	2	NA	2019	2022
C241800FRH	2	NA	2019	2022
C241801FRH	2	NA	2019	2022
C241802FRH	1	NA	2019	2022
C241803FRH	2	NA	2019	2022
C241804FRH	1	NA	2019	2022
C241805FRH	1	NA	2019	2022
C241807FRH	2	NA	2019	2022
C241808FRH	2	NA	2019	2022
C241809FRH	2	NA	2019	2022
C241810FRH	1	NA	2019	2022
C241811FRH	2	NA	2019	2022
C241812FRH	1	NA	2019	2022
C241813FRH	1	NA	2019	2022
C241814FRH	1	NA	2019	2022
C241815FRH	1	NA	2019	2022
C241816FRH	1	NA	2019	2022
C241817FRH	2	NA	2019	2022
C241818FRH	2	NA	2019	2022
C241819FRH	1	NA	2019	2022
C241820FRH	2	NA	2019	2022
C241821FRH	1	NA	2019	2022
C241822FRH	2	NA	2019	2022
C241823FRH	1	NA	2019	2022
C241824FRH	1	NA	2019	2022
C241825FRH	2	NA	2019	2022
C241826FRH	1	NA	2019	2022
C241827FRH	1	NA	2019	2022
C241844FRH	2	NA	2019	2022
C241845FRH	2	NA	2019	2022
C241846FRH	2	NA	2019	2022
